,Unnamed: 0,Unnamed: 0.1,zeros,total_relu,nb_layers,nb_neurons,precision,epoch,ratio_zeros,total_activations,cum_zeros,cum_relu
1023,1023,1023,3,46080000,3,256,16,23,6.510416666666667e-08,768,60,1105920000
1024,1024,1024,3,46080000,3,256,16,24,6.510416666666667e-08,768,63,1152000000
1025,1025,1025,3,46080000,3,256,16,25,6.510416666666667e-08,768,66,1198080000
1026,1026,1026,1,46080000,3,256,16,26,2.170138888888889e-08,768,67,1244160000
1027,1027,1027,1,46080000,3,256,16,27,2.170138888888889e-08,768,68,1290240000
1028,1028,1028,5,46080000,3,256,16,28,1.0850694444444445e-07,768,73,1336320000
1029,1029,1029,3,46080000,3,256,16,29,6.510416666666667e-08,768,76,1382400000
1030,1030,1030,3,46080000,3,256,16,30,6.510416666666667e-08,768,79,1428480000
1031,1031,1031,2,46080000,3,256,16,31,4.340277777777778e-08,768,81,1474560000
1032,1032,1032,1,46080000,3,256,16,32,2.170138888888889e-08,768,82,1520640000
1033,1033,1033,0,46080000,3,256,16,33,0.0,768,82,1566720000
1034,1034,1034,3,46080000,3,256,16,34,6.510416666666667e-08,768,85,1612800000
1035,1035,1035,1,46080000,3,256,16,35,2.170138888888889e-08,768,86,1658880000
1036,1036,1036,2,46080000,3,256,16,36,4.340277777777778e-08,768,88,1704960000
1037,1037,1037,1,46080000,3,256,16,37,2.170138888888889e-08,768,89,1751040000
1038,1038,1038,1,46080000,3,256,16,38,2.170138888888889e-08,768,90,1797120000
1039,1039,1039,2,46080000,3,256,16,39,4.340277777777778e-08,768,92,1843200000
1040,1040,1040,1,46080000,3,256,16,40,2.170138888888889e-08,768,93,1889280000
1041,1041,1041,2,46080000,3,256,16,41,4.340277777777778e-08,768,95,1935360000
1042,1042,1042,2,46080000,3,256,16,42,4.340277777777778e-08,768,97,1981440000
1043,1043,1043,3,46080000,3,256,16,43,6.510416666666667e-08,768,100,2027520000
1044,1044,1044,7,46080000,3,256,16,44,1.5190972222222223e-07,768,107,2073600000
1045,1045,1045,0,46080000,3,256,16,45,0.0,768,107,2119680000
1046,1046,1046,1,46080000,3,256,16,46,2.170138888888889e-08,768,108,2165760000
1047,1047,1047,2,46080000,3,256,16,47,4.340277777777778e-08,768,110,2211840000
1048,1048,1048,3,46080000,3,256,16,48,6.510416666666667e-08,768,113,2257920000
1049,1049,1049,1,46080000,3,256,16,49,2.170138888888889e-08,768,114,2304000000
1050,1050,1050,0,46080000,3,256,16,50,0.0,768,114,2350080000
1051,1051,1051,4,46080000,3,256,16,51,8.680555555555556e-08,768,118,2396160000
1052,1052,1052,0,46080000,3,256,16,52,0.0,768,118,2442240000
1053,1053,1053,1,46080000,3,256,16,53,2.170138888888889e-08,768,119,2488320000
1054,1054,1054,1,46080000,3,256,16,54,2.170138888888889e-08,768,120,2534400000
1055,1055,1055,2,46080000,3,256,16,55,4.340277777777778e-08,768,122,2580480000
1056,1056,1056,3,46080000,3,256,16,56,6.510416666666667e-08,768,125,2626560000
1057,1057,1057,1,46080000,3,256,16,57,2.170138888888889e-08,768,126,2672640000
1058,1058,1058,3,46080000,3,256,16,58,6.510416666666667e-08,768,129,2718720000
1059,1059,1059,1,46080000,3,256,16,59,2.170138888888889e-08,768,130,2764800000
1060,1060,1060,0,46080000,3,256,16,60,0.0,768,130,2810880000
1061,1061,1061,2,46080000,3,256,16,61,4.340277777777778e-08,768,132,2856960000
1062,1062,1062,0,46080000,3,256,16,62,0.0,768,132,2903040000
1063,1063,1063,3,46080000,3,256,16,63,6.510416666666667e-08,768,135,2949120000
1064,1064,1064,1,46080000,3,256,16,64,2.170138888888889e-08,768,136,2995200000
1065,1065,1065,3,46080000,3,256,16,65,6.510416666666667e-08,768,139,3041280000
1066,1066,1066,5,46080000,3,256,16,66,1.0850694444444445e-07,768,144,3087360000
1067,1067,1067,5,46080000,3,256,16,67,1.0850694444444445e-07,768,149,3133440000
1068,1068,1068,0,46080000,3,256,16,68,0.0,768,149,3179520000
1069,1069,1069,1,46080000,3,256,16,69,2.170138888888889e-08,768,150,3225600000
1070,1070,1070,1,46080000,3,256,16,70,2.170138888888889e-08,768,151,3271680000
1071,1071,1071,5,46080000,3,256,16,71,1.0850694444444445e-07,768,156,3317760000
1072,1072,1072,5,46080000,3,256,16,72,1.0850694444444445e-07,768,161,3363840000
1073,1073,1073,4,46080000,3,256,16,73,8.680555555555556e-08,768,165,3409920000
1074,1074,1074,2,46080000,3,256,16,74,4.340277777777778e-08,768,167,3456000000
1075,1075,1075,0,46080000,3,256,16,75,0.0,768,167,3502080000
1076,1076,1076,3,46080000,3,256,16,76,6.510416666666667e-08,768,170,3548160000
1077,1077,1077,4,46080000,3,256,16,77,8.680555555555556e-08,768,174,3594240000
1078,1078,1078,0,46080000,3,256,16,78,0.0,768,174,3640320000
1079,1079,1079,2,46080000,3,256,16,79,4.340277777777778e-08,768,176,3686400000
1080,1080,1080,2,46080000,3,256,16,80,4.340277777777778e-08,768,178,3732480000
1081,1081,1081,3,46080000,3,256,16,81,6.510416666666667e-08,768,181,3778560000
1082,1082,1082,2,46080000,3,256,16,82,4.340277777777778e-08,768,183,3824640000
1083,1083,1083,3,46080000,3,256,16,83,6.510416666666667e-08,768,186,3870720000
1084,1084,1084,6,46080000,3,256,16,84,1.3020833333333334e-07,768,192,3916800000
1085,1085,1085,3,46080000,3,256,16,85,6.510416666666667e-08,768,195,3962880000
1086,1086,1086,1,46080000,3,256,16,86,2.170138888888889e-08,768,196,4008960000
1087,1087,1087,1,46080000,3,256,16,87,2.170138888888889e-08,768,197,4055040000
1088,1088,1088,2,46080000,3,256,16,88,4.340277777777778e-08,768,199,4101120000
1089,1089,1089,2,46080000,3,256,16,89,4.340277777777778e-08,768,201,4147200000
1090,1090,1090,1,46080000,3,256,16,90,2.170138888888889e-08,768,202,4193280000
1091,1091,1091,3,46080000,3,256,16,91,6.510416666666667e-08,768,205,4239360000
1092,1092,1092,3,46080000,3,256,16,92,6.510416666666667e-08,768,208,4285440000
1093,1093,1093,1,46080000,3,256,16,93,2.170138888888889e-08,768,209,4331520000
1094,1094,1094,2,46080000,3,256,16,94,4.340277777777778e-08,768,211,4377600000
1095,1095,1095,6,46080000,3,256,16,95,1.3020833333333334e-07,768,217,4423680000
1096,1096,1096,4,46080000,3,256,16,96,8.680555555555556e-08,768,221,4469760000
1097,1097,1097,1,46080000,3,256,16,97,2.170138888888889e-08,768,222,4515840000
1098,1098,1098,2,46080000,3,256,16,98,4.340277777777778e-08,768,224,4561920000
1099,1099,1099,1,46080000,3,256,16,99,2.170138888888889e-08,768,225,4608000000
1100,1100,1100,16,92160000,3,512,16,0,1.7361111111111112e-07,1536,16,92160000
1101,1101,1101,9,92160000,3,512,16,1,9.765625e-08,1536,25,184320000
1102,1102,1102,4,92160000,3,512,16,2,4.340277777777778e-08,1536,29,276480000
1103,1103,1103,7,92160000,3,512,16,3,7.595486111111111e-08,1536,36,368640000
1104,1104,1104,3,92160000,3,512,16,4,3.2552083333333335e-08,1536,39,460800000
1105,1105,1105,8,92160000,3,512,16,5,8.680555555555556e-08,1536,47,552960000
1106,1106,1106,11,92160000,3,512,16,6,1.1935763888888888e-07,1536,58,645120000
1107,1107,1107,6,92160000,3,512,16,7,6.510416666666667e-08,1536,64,737280000
1108,1108,1108,4,92160000,3,512,16,8,4.340277777777778e-08,1536,68,829440000
1109,1109,1109,5,92160000,3,512,16,9,5.4253472222222225e-08,1536,73,921600000
1110,1110,1110,7,92160000,3,512,16,10,7.595486111111111e-08,1536,80,1013760000
1111,1111,1111,8,92160000,3,512,16,11,8.680555555555556e-08,1536,88,1105920000
1112,1112,1112,8,92160000,3,512,16,12,8.680555555555556e-08,1536,96,1198080000
1113,1113,1113,7,92160000,3,512,16,13,7.595486111111111e-08,1536,103,1290240000
1114,1114,1114,5,92160000,3,512,16,14,5.4253472222222225e-08,1536,108,1382400000
1115,1115,1115,10,92160000,3,512,16,15,1.0850694444444445e-07,1536,118,1474560000
1116,1116,1116,6,92160000,3,512,16,16,6.510416666666667e-08,1536,124,1566720000
1117,1117,1117,6,92160000,3,512,16,17,6.510416666666667e-08,1536,130,1658880000
1118,1118,1118,9,92160000,3,512,16,18,9.765625e-08,1536,139,1751040000
1119,1119,1119,6,92160000,3,512,16,19,6.510416666666667e-08,1536,145,1843200000
1120,1120,1120,9,92160000,3,512,16,20,9.765625e-08,1536,154,1935360000
1121,1121,1121,3,92160000,3,512,16,21,3.2552083333333335e-08,1536,157,2027520000
1122,1122,1122,5,92160000,3,512,16,22,5.4253472222222225e-08,1536,162,2119680000
1123,1123,1123,5,92160000,3,512,16,23,5.4253472222222225e-08,1536,167,2211840000
1124,1124,1124,6,92160000,3,512,16,24,6.510416666666667e-08,1536,173,2304000000
1125,1125,1125,13,92160000,3,512,16,25,1.4105902777777777e-07,1536,186,2396160000
1126,1126,1126,5,92160000,3,512,16,26,5.4253472222222225e-08,1536,191,2488320000
1127,1127,1127,4,92160000,3,512,16,27,4.340277777777778e-08,1536,195,2580480000
1128,1128,1128,6,92160000,3,512,16,28,6.510416666666667e-08,1536,201,2672640000
1129,1129,1129,4,92160000,3,512,16,29,4.340277777777778e-08,1536,205,2764800000
1130,1130,1130,9,92160000,3,512,16,30,9.765625e-08,1536,214,2856960000
1131,1131,1131,5,92160000,3,512,16,31,5.4253472222222225e-08,1536,219,2949120000
1132,1132,1132,5,92160000,3,512,16,32,5.4253472222222225e-08,1536,224,3041280000
1133,1133,1133,7,92160000,3,512,16,33,7.595486111111111e-08,1536,231,3133440000
1134,1134,1134,6,92160000,3,512,16,34,6.510416666666667e-08,1536,237,3225600000
1135,1135,1135,7,92160000,3,512,16,35,7.595486111111111e-08,1536,244,3317760000
1136,1136,1136,7,92160000,3,512,16,36,7.595486111111111e-08,1536,251,3409920000
1137,1137,1137,12,92160000,3,512,16,37,1.3020833333333334e-07,1536,263,3502080000
1138,1138,1138,6,92160000,3,512,16,38,6.510416666666667e-08,1536,269,3594240000
1139,1139,1139,9,92160000,3,512,16,39,9.765625e-08,1536,278,3686400000
1140,1140,1140,4,92160000,3,512,16,40,4.340277777777778e-08,1536,282,3778560000
1141,1141,1141,3,92160000,3,512,16,41,3.2552083333333335e-08,1536,285,3870720000
1142,1142,1142,3,92160000,3,512,16,42,3.2552083333333335e-08,1536,288,3962880000
1143,1143,1143,4,92160000,3,512,16,43,4.340277777777778e-08,1536,292,4055040000
1144,1144,1144,8,92160000,3,512,16,44,8.680555555555556e-08,1536,300,4147200000
1145,1145,1145,9,92160000,3,512,16,45,9.765625e-08,1536,309,4239360000
1146,1146,1146,7,92160000,3,512,16,46,7.595486111111111e-08,1536,316,4331520000
1147,1147,1147,4,92160000,3,512,16,47,4.340277777777778e-08,1536,320,4423680000
1148,1148,1148,8,92160000,3,512,16,48,8.680555555555556e-08,1536,328,4515840000
1149,1149,1149,8,92160000,3,512,16,49,8.680555555555556e-08,1536,336,4608000000
1150,1150,1150,5,92160000,3,512,16,50,5.4253472222222225e-08,1536,341,4700160000
1151,1151,1151,5,92160000,3,512,16,51,5.4253472222222225e-08,1536,346,4792320000
1152,1152,1152,4,92160000,3,512,16,52,4.340277777777778e-08,1536,350,4884480000
1153,1153,1153,7,92160000,3,512,16,53,7.595486111111111e-08,1536,357,4976640000
1154,1154,1154,4,92160000,3,512,16,54,4.340277777777778e-08,1536,361,5068800000
1155,1155,1155,8,92160000,3,512,16,55,8.680555555555556e-08,1536,369,5160960000
1156,1156,1156,9,92160000,3,512,16,56,9.765625e-08,1536,378,5253120000
1157,1157,1157,7,92160000,3,512,16,57,7.595486111111111e-08,1536,385,5345280000
1158,1158,1158,5,92160000,3,512,16,58,5.4253472222222225e-08,1536,390,5437440000
1159,1159,1159,6,92160000,3,512,16,59,6.510416666666667e-08,1536,396,5529600000
1160,1160,1160,3,92160000,3,512,16,60,3.2552083333333335e-08,1536,399,5621760000
1161,1161,1161,4,92160000,3,512,16,61,4.340277777777778e-08,1536,403,5713920000
1162,1162,1162,8,92160000,3,512,16,62,8.680555555555556e-08,1536,411,5806080000
1163,1163,1163,7,92160000,3,512,16,63,7.595486111111111e-08,1536,418,5898240000
1164,1164,1164,3,92160000,3,512,16,64,3.2552083333333335e-08,1536,421,5990400000
1165,1165,1165,8,92160000,3,512,16,65,8.680555555555556e-08,1536,429,6082560000
1166,1166,1166,4,92160000,3,512,16,66,4.340277777777778e-08,1536,433,6174720000
1167,1167,1167,2,92160000,3,512,16,67,2.170138888888889e-08,1536,435,6266880000
1168,1168,1168,12,92160000,3,512,16,68,1.3020833333333334e-07,1536,447,6359040000
1169,1169,1169,5,92160000,3,512,16,69,5.4253472222222225e-08,1536,452,6451200000
1170,1170,1170,7,92160000,3,512,16,70,7.595486111111111e-08,1536,459,6543360000
1171,1171,1171,3,92160000,3,512,16,71,3.2552083333333335e-08,1536,462,6635520000
1172,1172,1172,13,92160000,3,512,16,72,1.4105902777777777e-07,1536,475,6727680000
1173,1173,1173,6,92160000,3,512,16,73,6.510416666666667e-08,1536,481,6819840000
1174,1174,1174,3,92160000,3,512,16,74,3.2552083333333335e-08,1536,484,6912000000
1175,1175,1175,7,92160000,3,512,16,75,7.595486111111111e-08,1536,491,7004160000
1176,1176,1176,6,92160000,3,512,16,76,6.510416666666667e-08,1536,497,7096320000
1177,1177,1177,3,92160000,3,512,16,77,3.2552083333333335e-08,1536,500,7188480000
1178,1178,1178,2,92160000,3,512,16,78,2.170138888888889e-08,1536,502,7280640000
1179,1179,1179,5,92160000,3,512,16,79,5.4253472222222225e-08,1536,507,7372800000
1180,1180,1180,3,92160000,3,512,16,80,3.2552083333333335e-08,1536,510,7464960000
1181,1181,1181,8,92160000,3,512,16,81,8.680555555555556e-08,1536,518,7557120000
1182,1182,1182,6,92160000,3,512,16,82,6.510416666666667e-08,1536,524,7649280000
1183,1183,1183,2,92160000,3,512,16,83,2.170138888888889e-08,1536,526,7741440000
1184,1184,1184,7,92160000,3,512,16,84,7.595486111111111e-08,1536,533,7833600000
1185,1185,1185,6,92160000,3,512,16,85,6.510416666666667e-08,1536,539,7925760000
1186,1186,1186,8,92160000,3,512,16,86,8.680555555555556e-08,1536,547,8017920000
1187,1187,1187,5,92160000,3,512,16,87,5.4253472222222225e-08,1536,552,8110080000
1188,1188,1188,7,92160000,3,512,16,88,7.595486111111111e-08,1536,559,8202240000
1189,1189,1189,8,92160000,3,512,16,89,8.680555555555556e-08,1536,567,8294400000
1190,1190,1190,6,92160000,3,512,16,90,6.510416666666667e-08,1536,573,8386560000
1191,1191,1191,5,92160000,3,512,16,91,5.4253472222222225e-08,1536,578,8478720000
1192,1192,1192,6,92160000,3,512,16,92,6.510416666666667e-08,1536,584,8570880000
1193,1193,1193,2,92160000,3,512,16,93,2.170138888888889e-08,1536,586,8663040000
1194,1194,1194,6,92160000,3,512,16,94,6.510416666666667e-08,1536,592,8755200000
1195,1195,1195,8,92160000,3,512,16,95,8.680555555555556e-08,1536,600,8847360000
1196,1196,1196,4,92160000,3,512,16,96,4.340277777777778e-08,1536,604,8939520000
1197,1197,1197,5,92160000,3,512,16,97,5.4253472222222225e-08,1536,609,9031680000
1198,1198,1198,4,92160000,3,512,16,98,4.340277777777778e-08,1536,613,9123840000
1199,1199,1199,8,92160000,3,512,16,99,8.680555555555556e-08,1536,621,9216000000
1200,1200,1200,0,4800000,5,16,16,0,0.0,80,0,4800000
1201,1201,1201,0,4800000,5,16,16,1,0.0,80,0,9600000
1202,1202,1202,1,4800000,5,16,16,2,2.0833333333333333e-07,80,1,14400000
1203,1203,1203,1,4800000,5,16,16,3,2.0833333333333333e-07,80,2,19200000
1204,1204,1204,0,4800000,5,16,16,4,0.0,80,2,24000000
1205,1205,1205,0,4800000,5,16,16,5,0.0,80,2,28800000
1206,1206,1206,0,4800000,5,16,16,6,0.0,80,2,33600000
1207,1207,1207,0,4800000,5,16,16,7,0.0,80,2,38400000
1208,1208,1208,0,4800000,5,16,16,8,0.0,80,2,43200000
1209,1209,1209,0,4800000,5,16,16,9,0.0,80,2,48000000
1210,1210,1210,0,4800000,5,16,16,10,0.0,80,2,52800000
1211,1211,1211,0,4800000,5,16,16,11,0.0,80,2,57600000
1212,1212,1212,0,4800000,5,16,16,12,0.0,80,2,62400000
1213,1213,1213,1,4800000,5,16,16,13,2.0833333333333333e-07,80,3,67200000
1214,1214,1214,0,4800000,5,16,16,14,0.0,80,3,72000000
1215,1215,1215,0,4800000,5,16,16,15,0.0,80,3,76800000
1216,1216,1216,0,4800000,5,16,16,16,0.0,80,3,81600000
1217,1217,1217,1,4800000,5,16,16,17,2.0833333333333333e-07,80,4,86400000
1218,1218,1218,0,4800000,5,16,16,18,0.0,80,4,91200000
1219,1219,1219,1,4800000,5,16,16,19,2.0833333333333333e-07,80,5,96000000
1220,1220,1220,1,4800000,5,16,16,20,2.0833333333333333e-07,80,6,100800000
1221,1221,1221,0,4800000,5,16,16,21,0.0,80,6,105600000
1222,1222,1222,0,4800000,5,16,16,22,0.0,80,6,110400000
1223,1223,1223,0,4800000,5,16,16,23,0.0,80,6,115200000
1224,1224,1224,0,4800000,5,16,16,24,0.0,80,6,120000000
1225,1225,1225,0,4800000,5,16,16,25,0.0,80,6,124800000
1226,1226,1226,0,4800000,5,16,16,26,0.0,80,6,129600000
1227,1227,1227,0,4800000,5,16,16,27,0.0,80,6,134400000
1228,1228,1228,0,4800000,5,16,16,28,0.0,80,6,139200000
1229,1229,1229,0,4800000,5,16,16,29,0.0,80,6,144000000
1230,1230,1230,0,4800000,5,16,16,30,0.0,80,6,148800000
1231,1231,1231,0,4800000,5,16,16,31,0.0,80,6,153600000
1232,1232,1232,0,4800000,5,16,16,32,0.0,80,6,158400000
1233,1233,1233,0,4800000,5,16,16,33,0.0,80,6,163200000
1234,1234,1234,0,4800000,5,16,16,34,0.0,80,6,168000000
1235,1235,1235,0,4800000,5,16,16,35,0.0,80,6,172800000
1236,1236,1236,0,4800000,5,16,16,36,0.0,80,6,177600000
1237,1237,1237,0,4800000,5,16,16,37,0.0,80,6,182400000
1238,1238,1238,0,4800000,5,16,16,38,0.0,80,6,187200000
1239,1239,1239,0,4800000,5,16,16,39,0.0,80,6,192000000
1240,1240,1240,0,4800000,5,16,16,40,0.0,80,6,196800000
1241,1241,1241,0,4800000,5,16,16,41,0.0,80,6,201600000
1242,1242,1242,0,4800000,5,16,16,42,0.0,80,6,206400000
1243,1243,1243,0,4800000,5,16,16,43,0.0,80,6,211200000
1244,1244,1244,0,4800000,5,16,16,44,0.0,80,6,216000000
1245,1245,1245,0,4800000,5,16,16,45,0.0,80,6,220800000
1246,1246,1246,0,4800000,5,16,16,46,0.0,80,6,225600000
1247,1247,1247,0,4800000,5,16,16,47,0.0,80,6,230400000
1248,1248,1248,0,4800000,5,16,16,48,0.0,80,6,235200000
1249,1249,1249,0,4800000,5,16,16,49,0.0,80,6,240000000
1250,1250,1250,0,4800000,5,16,16,50,0.0,80,6,244800000
1251,1251,1251,0,4800000,5,16,16,51,0.0,80,6,249600000
1252,1252,1252,0,4800000,5,16,16,52,0.0,80,6,254400000
1253,1253,1253,0,4800000,5,16,16,53,0.0,80,6,259200000
1254,1254,1254,0,4800000,5,16,16,54,0.0,80,6,264000000
1255,1255,1255,0,4800000,5,16,16,55,0.0,80,6,268800000
1256,1256,1256,1,4800000,5,16,16,56,2.0833333333333333e-07,80,7,273600000
1257,1257,1257,0,4800000,5,16,16,57,0.0,80,7,278400000
1258,1258,1258,0,4800000,5,16,16,58,0.0,80,7,283200000
1259,1259,1259,1,4800000,5,16,16,59,2.0833333333333333e-07,80,8,288000000
1260,1260,1260,0,4800000,5,16,16,60,0.0,80,8,292800000
1261,1261,1261,0,4800000,5,16,16,61,0.0,80,8,297600000
1262,1262,1262,0,4800000,5,16,16,62,0.0,80,8,302400000
1263,1263,1263,0,4800000,5,16,16,63,0.0,80,8,307200000
1264,1264,1264,0,4800000,5,16,16,64,0.0,80,8,312000000
1265,1265,1265,0,4800000,5,16,16,65,0.0,80,8,316800000
1266,1266,1266,0,4800000,5,16,16,66,0.0,80,8,321600000
1267,1267,1267,0,4800000,5,16,16,67,0.0,80,8,326400000
1268,1268,1268,2,4800000,5,16,16,68,4.1666666666666667e-07,80,10,331200000
1269,1269,1269,0,4800000,5,16,16,69,0.0,80,10,336000000
1270,1270,1270,0,4800000,5,16,16,70,0.0,80,10,340800000
1271,1271,1271,0,4800000,5,16,16,71,0.0,80,10,345600000
1272,1272,1272,0,4800000,5,16,16,72,0.0,80,10,350400000
1273,1273,1273,0,4800000,5,16,16,73,0.0,80,10,355200000
1274,1274,1274,1,4800000,5,16,16,74,2.0833333333333333e-07,80,11,360000000
1275,1275,1275,1,4800000,5,16,16,75,2.0833333333333333e-07,80,12,364800000
1276,1276,1276,0,4800000,5,16,16,76,0.0,80,12,369600000
1277,1277,1277,0,4800000,5,16,16,77,0.0,80,12,374400000
1278,1278,1278,0,4800000,5,16,16,78,0.0,80,12,379200000
1279,1279,1279,1,4800000,5,16,16,79,2.0833333333333333e-07,80,13,384000000
1280,1280,1280,0,4800000,5,16,16,80,0.0,80,13,388800000
1281,1281,1281,0,4800000,5,16,16,81,0.0,80,13,393600000
1282,1282,1282,1,4800000,5,16,16,82,2.0833333333333333e-07,80,14,398400000
1283,1283,1283,0,4800000,5,16,16,83,0.0,80,14,403200000
1284,1284,1284,0,4800000,5,16,16,84,0.0,80,14,408000000
1285,1285,1285,0,4800000,5,16,16,85,0.0,80,14,412800000
1286,1286,1286,0,4800000,5,16,16,86,0.0,80,14,417600000
1287,1287,1287,0,4800000,5,16,16,87,0.0,80,14,422400000
1288,1288,1288,0,4800000,5,16,16,88,0.0,80,14,427200000
1289,1289,1289,0,4800000,5,16,16,89,0.0,80,14,432000000
1290,1290,1290,0,4800000,5,16,16,90,0.0,80,14,436800000
1291,1291,1291,0,4800000,5,16,16,91,0.0,80,14,441600000
1292,1292,1292,0,4800000,5,16,16,92,0.0,80,14,446400000
1293,1293,1293,0,4800000,5,16,16,93,0.0,80,14,451200000
1294,1294,1294,0,4800000,5,16,16,94,0.0,80,14,456000000
1295,1295,1295,1,4800000,5,16,16,95,2.0833333333333333e-07,80,15,460800000
1296,1296,1296,0,4800000,5,16,16,96,0.0,80,15,465600000
1297,1297,1297,0,4800000,5,16,16,97,0.0,80,15,470400000
1298,1298,1298,0,4800000,5,16,16,98,0.0,80,15,475200000
1299,1299,1299,0,4800000,5,16,16,99,0.0,80,15,480000000
1300,1300,1300,1,19200000,5,64,16,0,5.208333333333333e-08,320,1,19200000
1301,1301,1301,1,19200000,5,64,16,1,5.208333333333333e-08,320,2,38400000
1302,1302,1302,1,19200000,5,64,16,2,5.208333333333333e-08,320,3,57600000
1303,1303,1303,0,19200000,5,64,16,3,0.0,320,3,76800000
1304,1304,1304,1,19200000,5,64,16,4,5.208333333333333e-08,320,4,96000000
1305,1305,1305,0,19200000,5,64,16,5,0.0,320,4,115200000
1306,1306,1306,2,19200000,5,64,16,6,1.0416666666666667e-07,320,6,134400000
1307,1307,1307,0,19200000,5,64,16,7,0.0,320,6,153600000
1308,1308,1308,1,19200000,5,64,16,8,5.208333333333333e-08,320,7,172800000
1309,1309,1309,1,19200000,5,64,16,9,5.208333333333333e-08,320,8,192000000
1310,1310,1310,2,19200000,5,64,16,10,1.0416666666666667e-07,320,10,211200000
1311,1311,1311,3,19200000,5,64,16,11,1.5625e-07,320,13,230400000
1312,1312,1312,1,19200000,5,64,16,12,5.208333333333333e-08,320,14,249600000
1313,1313,1313,2,19200000,5,64,16,13,1.0416666666666667e-07,320,16,268800000
1314,1314,1314,1,19200000,5,64,16,14,5.208333333333333e-08,320,17,288000000
1315,1315,1315,0,19200000,5,64,16,15,0.0,320,17,307200000
1316,1316,1316,1,19200000,5,64,16,16,5.208333333333333e-08,320,18,326400000
1317,1317,1317,1,19200000,5,64,16,17,5.208333333333333e-08,320,19,345600000
1318,1318,1318,3,19200000,5,64,16,18,1.5625e-07,320,22,364800000
1319,1319,1319,0,19200000,5,64,16,19,0.0,320,22,384000000
1320,1320,1320,0,19200000,5,64,16,20,0.0,320,22,403200000
1321,1321,1321,1,19200000,5,64,16,21,5.208333333333333e-08,320,23,422400000
1322,1322,1322,1,19200000,5,64,16,22,5.208333333333333e-08,320,24,441600000
1323,1323,1323,0,19200000,5,64,16,23,0.0,320,24,460800000
1324,1324,1324,0,19200000,5,64,16,24,0.0,320,24,480000000
1325,1325,1325,0,19200000,5,64,16,25,0.0,320,24,499200000
1326,1326,1326,1,19200000,5,64,16,26,5.208333333333333e-08,320,25,518400000
1327,1327,1327,1,19200000,5,64,16,27,5.208333333333333e-08,320,26,537600000
1328,1328,1328,0,19200000,5,64,16,28,0.0,320,26,556800000
1329,1329,1329,1,19200000,5,64,16,29,5.208333333333333e-08,320,27,576000000
1330,1330,1330,0,19200000,5,64,16,30,0.0,320,27,595200000
1331,1331,1331,1,19200000,5,64,16,31,5.208333333333333e-08,320,28,614400000
1332,1332,1332,2,19200000,5,64,16,32,1.0416666666666667e-07,320,30,633600000
1333,1333,1333,0,19200000,5,64,16,33,0.0,320,30,652800000
1334,1334,1334,0,19200000,5,64,16,34,0.0,320,30,672000000
1335,1335,1335,1,19200000,5,64,16,35,5.208333333333333e-08,320,31,691200000
1336,1336,1336,1,19200000,5,64,16,36,5.208333333333333e-08,320,32,710400000
1337,1337,1337,0,19200000,5,64,16,37,0.0,320,32,729600000
1338,1338,1338,2,19200000,5,64,16,38,1.0416666666666667e-07,320,34,748800000
1339,1339,1339,1,19200000,5,64,16,39,5.208333333333333e-08,320,35,768000000
1340,1340,1340,1,19200000,5,64,16,40,5.208333333333333e-08,320,36,787200000
1341,1341,1341,0,19200000,5,64,16,41,0.0,320,36,806400000
1342,1342,1342,1,19200000,5,64,16,42,5.208333333333333e-08,320,37,825600000
1343,1343,1343,0,19200000,5,64,16,43,0.0,320,37,844800000
1344,1344,1344,1,19200000,5,64,16,44,5.208333333333333e-08,320,38,864000000
1345,1345,1345,0,19200000,5,64,16,45,0.0,320,38,883200000
1346,1346,1346,1,19200000,5,64,16,46,5.208333333333333e-08,320,39,902400000
1347,1347,1347,0,19200000,5,64,16,47,0.0,320,39,921600000
1348,1348,1348,1,19200000,5,64,16,48,5.208333333333333e-08,320,40,940800000
1349,1349,1349,1,19200000,5,64,16,49,5.208333333333333e-08,320,41,960000000
1350,1350,1350,0,19200000,5,64,16,50,0.0,320,41,979200000
1351,1351,1351,0,19200000,5,64,16,51,0.0,320,41,998400000
1352,1352,1352,0,19200000,5,64,16,52,0.0,320,41,1017600000
1353,1353,1353,0,19200000,5,64,16,53,0.0,320,41,1036800000
1354,1354,1354,1,19200000,5,64,16,54,5.208333333333333e-08,320,42,1056000000
1355,1355,1355,2,19200000,5,64,16,55,1.0416666666666667e-07,320,44,1075200000
1356,1356,1356,1,19200000,5,64,16,56,5.208333333333333e-08,320,45,1094400000
1357,1357,1357,0,19200000,5,64,16,57,0.0,320,45,1113600000
1358,1358,1358,1,19200000,5,64,16,58,5.208333333333333e-08,320,46,1132800000
1359,1359,1359,1,19200000,5,64,16,59,5.208333333333333e-08,320,47,1152000000
1360,1360,1360,0,19200000,5,64,16,60,0.0,320,47,1171200000
1361,1361,1361,3,19200000,5,64,16,61,1.5625e-07,320,50,1190400000
1362,1362,1362,1,19200000,5,64,16,62,5.208333333333333e-08,320,51,1209600000
1363,1363,1363,0,19200000,5,64,16,63,0.0,320,51,1228800000
1364,1364,1364,1,19200000,5,64,16,64,5.208333333333333e-08,320,52,1248000000
1365,1365,1365,0,19200000,5,64,16,65,0.0,320,52,1267200000
1366,1366,1366,1,19200000,5,64,16,66,5.208333333333333e-08,320,53,1286400000
